,date,purchases,unique_invoices,unique_streams,total_views,year_month,revenue,previous_7,previous_14,previous_28,previous_70,previous_year,recent_invoices,recent_views,next_months_revenue,country
159,2018-04-09,859.0,76.0,550.0,5430.0,2018-04,2668.16,21763.95,51442.63,183822.391,350558.837,0.0,56.06666666666667,5224.633333333333,123095.85100000001,United Kingdom
160,2018-04-10,1236.0,86.0,729.0,5945.0,2018-04,4001.2200000000003,24432.11,45528.16,179408.74999999997,347940.04600000003,0.0,58.6,5405.633333333333,124706.76100000003,United Kingdom
161,2018-04-11,986.0,58.0,577.0,6374.0,2018-04,3009.92,24617.45,42439.98000000001,178404.47,348983.366,0.0,60.666666666666664,5516.433333333333,125866.18100000003,United Kingdom
162,2018-04-12,1135.0,87.0,648.0,7243.0,2018-04,24186.76,22951.67,37617.159999999996,177372.72,346320.49499999994,0.0,60.166666666666664,5530.033333333334,126680.38100000001,United Kingdom
163,2018-04-13,743.0,43.0,528.0,4618.0,2018-04,2220.37,39982.86,55630.009999999995,195732.94000000003,365861.5349999999,0.0,60.2,5544.666666666667,102493.621,United Kingdom
164,2018-04-14,0.0,0.0,0.0,0.0,2018-04,0.0,39078.8,57850.38,184115.82,363908.57499999995,0.0,59.9,5460.833333333333,104784.63100000001,United Kingdom
165,2018-04-15,1380.0,49.0,732.0,5849.0,2018-04,4765.129999999999,39078.8,57850.38,184115.82000000004,363908.57499999995,0.0,56.86666666666667,5189.5,109568.001,United Kingdom
166,2018-04-16,3002.0,79.0,1222.0,10716.0,2018-04,15214.32,40851.56,62615.509999999995,184979.48,366613.725,0.0,55.766666666666666,5171.366666666667,110548.74100000001,United Kingdom
167,2018-04-17,1444.0,73.0,801.0,7331.0,2018-04,13570.1,53397.719999999994,77829.82999999999,193900.40000000002,377185.725,0.0,58.4,5528.566666666667,99679.351,United Kingdom
168,2018-04-18,1045.0,72.0,664.0,5592.0,2018-04,3978.9000000000005,62966.6,87584.05000000002,155190.46000000002,387940.035,0.0,58.766666666666666,5549.966666666666,92380.92100000002,United Kingdom
169,2018-04-19,1403.0,121.0,768.0,8763.0,2018-04,16626.530000000002,63935.579999999994,86887.25,152361.88,387935.775,0.0,57.86666666666667,5484.633333333333,93793.99100000002,United Kingdom
170,2018-04-20,1126.0,66.0,658.0,6472.0,2018-04,5757.71,56375.350000000006,96358.20999999999,150679.47999999998,402081.49500000005,0.0,59.36666666666667,5569.633333333333,77167.46100000002,United Kingdom
171,2018-04-21,0.0,0.0,0.0,0.0,2018-04,0.0,59912.689999999995,98991.49,152202.97999999998,405046.3950000001,0.0,58.166666666666664,5551.066666666667,75619.79100000001,United Kingdom
172,2018-04-22,1263.0,48.0,700.0,5678.0,2018-04,4104.5,59912.689999999995,98991.48999999999,152202.97999999998,405046.395,0.0,54.833333333333336,5263.066666666667,80823.91100000001,United Kingdom
173,2018-04-23,1788.0,113.0,896.0,7749.0,2018-04,7792.66,59252.060000000005,100103.62,151546.25,405713.3450000001,0.0,53.96666666666667,5252.5,81466.381,United Kingdom
174,2018-04-24,1642.0,103.0,835.0,10822.0,2018-04,5421.8,51830.399999999994,105228.12,150756.27999999997,411421.5640000001,0.0,57.733333333333334,5510.8,81287.70100000002,United Kingdom
175,2018-04-25,1633.0,72.0,860.0,9976.0,2018-04,5386.820000000001,43682.100000000006,106648.70000000001,149088.68,409011.764,0.0,59.166666666666664,5559.266666666666,82112.11100000002,United Kingdom
176,2018-04-26,1874.0,98.0,987.0,9783.0,2018-04,-45645.32899999999,45090.020000000004,109025.60000000002,146642.75999999998,411426.694,0.0,58.43333333333333,5575.533333333334,82234.90100000003,United Kingdom
177,2018-04-27,1165.0,89.0,707.0,5409.0,2018-04,5924.34,-17181.838999999993,39193.51100000002,94823.52100000001,361876.335,0.0,58.266666666666666,5591.066666666667,127880.23,United Kingdom
178,2018-04-28,0.0,0.0,0.0,0.0,2018-04,0.0,-17015.20899999999,42897.48100000003,100747.861,359862.22500000003,0.0,58.4,5472.166666666667,124335.92,United Kingdom
179,2018-04-29,789.0,40.0,505.0,4096.0,2018-04,2458.27,-17015.20899999999,42897.48100000003,100747.861,359862.22500000003,0.0,54.9,5212.933333333333,124335.92,United Kingdom
180,2018-04-30,0.0,0.0,0.0,0.0,2018-04,0.0,-18661.43899999999,40590.62100000002,103206.13100000001,359149.09400000004,0.0,56.233333333333334,5349.466666666666,125986.03,United Kingdom
181,2018-05-01,1292.0,89.0,756.0,6230.0,2018-05,6558.59,-26454.098999999987,25376.301000000014,103206.13100000001,355657.1040000001,0.0,56.233333333333334,5349.466666666666,129552.22,United Kingdom
182,2018-05-02,1505.0,112.0,804.0,7223.0,2018-05,6829.63,-25317.308999999994,18364.79100000001,105948.84100000001,358371.7540000001,0.0,59.2,5557.133333333333,129876.77,United Kingdom
183,2018-05-03,1571.0,111.0,842.0,7929.0,2018-05,5986.12,-23874.49899999999,21215.52100000001,108102.77100000002,360526.4430000001,0.0,62.93333333333333,5797.9,130368.94,United Kingdom
184,2018-05-04,1318.0,86.0,800.0,9096.0,2018-05,4065.3999999999996,27756.95,10575.111000000015,106933.32100000001,361424.193,0.0,64.43333333333334,5877.3,124382.82,United Kingdom
185,2018-05-05,0.0,0.0,0.0,0.0,2018-05,0.0,25898.010000000002,8882.801000000005,107874.291,358015.0020000001,0.0,65.2,5958.866666666667,127216.81999999999,United Kingdom
186,2018-05-06,1584.0,60.0,832.0,7027.0,2018-05,4560.4400000000005,25898.010000000002,8882.801000000009,107874.291,358015.00200000004,0.0,62.13333333333333,5601.0,136313.74000000002,United Kingdom
187,2018-05-07,1499.0,113.0,869.0,8178.0,2018-05,7791.99,28000.18,9338.741000000009,109442.361,358775.3520000001,0.0,62.4,5691.0,144241.65000000002,United Kingdom
188,2018-05-08,1614.0,174.0,952.0,9081.0,2018-05,5861.5,35792.17,9338.071000000018,114566.19100000002,362275.142,0.0,66.16666666666667,5963.6,140922.47,United Kingdom
189,2018-05-09,1194.0,124.0,768.0,6764.0,2018-05,4279.07,35095.08,9777.771000000006,116426.47100000002,361879.00200000004,0.0,70.6,6087.0,139350.92,United Kingdom
190,2018-05-10,1304.0,88.0,748.0,6709.0,2018-05,5160.639999999999,32544.52,8670.02100000001,117695.62100000001,360629.852,0.0,72.2,6131.466666666666,149571.45,United Kingdom
191,2018-05-11,939.0,101.0,588.0,4712.0,2018-05,3824.1200000000003,31719.04,59475.99,98669.501,358772.482,0.0,72.26666666666667,6156.933333333333,144410.81,United Kingdom
192,2018-05-12,0.0,0.0,0.0,0.0,2018-05,0.0,31477.76,57375.770000000004,100273.251,358022.402,0.0,73.7,6101.533333333334,145212.62,United Kingdom
193,2018-05-13,1470.0,45.0,825.0,5261.0,2018-05,4511.379999999999,31477.76,57375.770000000004,100273.251,358022.40200000006,0.0,70.8,5860.1,150175.78,United Kingdom
194,2018-05-14,1403.0,143.0,823.0,7092.0,2018-05,4783.370000000001,31428.699999999997,59428.88,100019.50100000002,356649.19200000004,0.0,70.86666666666666,5881.533333333334,152827.32,United Kingdom
195,2018-05-15,1485.0,87.0,816.0,6550.0,2018-05,5745.87,28420.08,64212.25,89588.551,352088.91200000007,0.0,75.63333333333334,6117.933333333333,154009.69,United Kingdom
196,2018-05-16,1213.0,76.0,716.0,6033.0,2018-05,4344.93,28304.45,63399.530000000006,81764.32100000001,351654.852,0.0,76.9,6141.3,221422.27,United Kingdom
197,2018-05-17,1549.0,83.0,824.0,8774.0,2018-05,6271.67,28370.31,60914.83,82130.35100000002,350013.18200000003,0.0,76.8,5985.2,220942.66,United Kingdom
198,2018-05-18,1166.0,115.0,768.0,4471.0,2018-05,5391.969999999999,29481.340000000004,61200.380000000005,71775.49100000002,350933.542,0.0,77.13333333333334,6033.3,214670.99,United Kingdom
199,2018-05-19,0.0,0.0,0.0,0.0,2018-05,0.0,31049.190000000002,62526.950000000004,71409.75100000002,352995.032,0.0,78.56666666666666,5995.933333333333,210786.05,United Kingdom
200,2018-05-20,1221.0,50.0,621.0,6502.0,2018-05,4210.04,31049.190000000002,62526.950000000004,71409.75100000002,352995.03199999995,0.0,74.53333333333333,5703.833333333333,216556.87,United Kingdom
201,2018-05-21,1302.0,92.0,732.0,8853.0,2018-05,5204.12,30747.850000000006,62176.55,71515.291,355441.30199999997,0.0,74.0,5704.833333333333,216042.86000000002,United Kingdom
202,2018-05-22,1343.0,149.0,781.0,7018.0,2018-05,4746.969999999999,31168.6,59588.68000000001,68926.75100000002,353563.6209999999,0.0,77.06666666666666,5999.933333333333,214674.00999999998,United Kingdom
203,2018-05-23,1540.0,108.0,785.0,7472.0,2018-05,7613.9800000000005,30169.699999999997,58474.15,68251.92100000002,353305.0909999999,0.0,80.43333333333334,6044.6,219182.08000000002,United Kingdom
204,2018-05-24,2027.0,98.0,934.0,11086.0,2018-05,6246.21,33438.75,61809.06000000001,70479.08100000002,356877.4009999999,0.0,80.26666666666667,6035.366666666667,216937.25,United Kingdom
205,2018-05-25,1245.0,95.0,734.0,6502.0,2018-05,5509.610000000001,33413.29,62894.630000000005,122370.62,357297.07099999994,0.0,80.1,6044.166666666667,210691.03999999998,United Kingdom
206,2018-05-26,0.0,0.0,0.0,0.0,2018-05,0.0,33530.93,64580.12000000001,121955.89,348969.19099999993,0.0,80.86666666666666,5928.366666666667,209330.95999999996,United Kingdom
207,2018-05-27,804.0,35.0,567.0,3529.0,2018-05,2380.0299999999997,33530.93,64580.12,121955.89,348969.19099999993,0.0,77.6,5602.266666666666,214887.55,United Kingdom
208,2018-05-28,0.0,0.0,0.0,0.0,2018-05,0.0,31700.92,62448.770000000004,121877.65,347447.751,0.0,75.8,5539.6,217886.63999999998,United Kingdom
209,2018-05-29,1190.0,51.0,753.0,5513.0,2018-05,4108.38,26496.8,57665.4,121877.65,341154.351,0.0,75.8,5539.6,224261.41999999998,United Kingdom
210,2018-05-30,944.0,51.0,675.0,4196.0,2018-05,3566.19,25858.210000000003,56027.909999999996,119427.44,292982.69100000005,0.0,76.16666666666667,5586.833333333333,225881.99999999997,United Kingdom
211,2018-05-31,1520.0,103.0,905.0,7061.0,2018-05,6883.139999999999,21810.42,55249.17,116164.0,289741.401,0.0,77.86666666666666,5726.7,224732.63999999996,United Kingdom
212,2018-06-01,1415.0,137.0,872.0,4896.0,2018-06,7321.8,22447.35,55860.64,117061.02,278315.6110000001,0.0,78.33333333333333,5754.4,217849.49999999994,United Kingdom
213,2018-06-02,0.0,0.0,0.0,0.0,2018-06,0.0,24259.539999999997,57790.47000000001,120317.42,281403.201,0.0,79.16666666666667,5676.833333333333,212813.24999999997,United Kingdom
214,2018-06-03,2168.0,74.0,966.0,9717.0,2018-06,6899.4,24259.539999999997,57790.47,120317.42000000001,281403.201,0.0,75.46666666666667,5412.533333333334,218739.38999999998,United Kingdom
215,2018-06-04,2523.0,112.0,1135.0,11491.0,2018-06,9096.92,28778.909999999996,60479.83,122656.38,283541.37100000004,0.0,75.06666666666666,5433.233333333334,216007.81999999998,United Kingdom
216,2018-06-05,2070.0,117.0,1060.0,9128.0,2018-06,12488.35,37875.829999999994,64372.630000000005,123961.31,284055.661,0.0,78.8,5816.266666666666,216503.90999999997,United Kingdom
217,2018-06-06,1398.0,91.0,776.0,8195.0,2018-06,4472.81,46255.799999999996,72114.01000000001,130588.15999999999,289454.611,0.0,80.7,5886.3,207969.13999999998,United Kingdom
218,2018-06-07,1018.0,94.0,588.0,5921.0,2018-06,4289.950000000001,47162.41999999999,68972.84,130781.9,286094.681,0.0,79.96666666666667,5886.866666666667,207027.3,United Kingdom
219,2018-06-08,1651.0,97.0,886.0,8868.0,2018-06,14499.600000000002,44569.229999999996,67016.57999999999,129911.20999999999,284210.72099999996,0.0,77.3,5781.533333333334,202737.35,United Kingdom
220,2018-06-09,0.0,0.0,0.0,0.0,2018-06,0.0,51747.03,76006.57,140586.69,298710.32099999994,0.0,76.4,5851.666666666667,190278.20999999996,United Kingdom
221,2018-06-10,1423.0,75.0,817.0,6985.0,2018-06,4625.93,51747.03,76006.56999999999,140586.69,298710.32099999994,0.0,73.46666666666667,5628.033333333334,195439.78999999995,United Kingdom
222,2018-06-11,1457.0,69.0,871.0,6425.0,2018-06,4963.16,49473.560000000005,78252.47,140701.24,303336.251,0.0,72.6,5703.8,195142.89999999997,United Kingdom
223,2018-06-12,1415.0,76.0,829.0,7422.0,2018-06,7162.92,45339.8,83215.63,140881.03,308299.41099999996,0.0,74.9,5917.966666666666,195079.41999999998,United Kingdom
224,2018-06-13,1771.0,90.0,944.0,9757.0,2018-06,5965.74,40014.37,86270.17,142298.08000000002,311646.45099999994,0.0,75.93333333333334,5990.0,198150.93999999997,United Kingdom
225,2018-06-14,1627.0,94.0,791.0,8007.0,2018-06,73158.44999999998,41507.3,88669.72,143918.89,312936.4909999999,0.0,74.16666666666667,6078.833333333333,196259.98999999996,United Kingdom
226,2018-06-15,894.0,64.0,576.0,4643.0,2018-06,3865.32,110375.79999999999,154945.02999999997,210805.66999999998,378939.3709999999,0.0,74.4,6127.4,123101.54,United Kingdom
227,2018-06-16,0.0,0.0,0.0,0.0,2018-06,0.0,99741.51999999999,151488.55,209279.02,379680.2609999999,0.0,74.0,6081.066666666667,122047.18999999999,United Kingdom
228,2018-06-17,423.0,25.0,322.0,1927.0,2018-06,1507.0300000000002,99741.51999999999,151488.55,209279.02,379680.2609999999,0.0,71.23333333333333,5788.6,82955.09000000003,United Kingdom
229,2018-06-18,1773.0,51.0,1001.0,8328.0,2018-06,5770.82,96622.62,146096.18,206576.01,378194.92100000003,0.0,68.23333333333333,5703.8,85461.78000000001,United Kingdom
230,2018-06-19,908.0,39.0,621.0,4422.0,2018-06,3696.03,97430.28,142770.08,207142.71,381297.581,0.0,69.93333333333334,5981.4,85238.89000000001,United Kingdom
231,2018-06-20,1068.0,63.0,700.0,6070.0,2018-06,3835.27,93963.38999999998,133977.75999999998,206091.77000000002,380992.39100000006,0.0,69.56666666666666,5912.066666666667,88807.84000000001,United Kingdom
232,2018-06-21,1385.0,109.0,704.0,5823.0,2018-06,9255.04,91832.92,133340.22,202313.06,381817.74100000004,0.0,68.6,5819.3,88143.82000000002,United Kingdom
233,2018-06-22,1164.0,50.0,771.0,5577.0,2018-06,5369.150000000001,27929.510000000002,138305.31,205321.88999999998,366886.02100000007,0.0,67.26666666666667,5779.466666666666,78888.78000000001,United Kingdom
234,2018-06-23,0.0,0.0,0.0,0.0,2018-06,0.0,29433.340000000004,129174.85999999999,205181.42999999996,370034.8010000001,0.0,65.33333333333333,5716.3,77365.36000000002,United Kingdom
235,2018-06-24,1283.0,62.0,757.0,5699.0,2018-06,4149.530000000001,29433.340000000004,129174.85999999999,205181.43,370034.80100000004,0.0,62.06666666666667,5346.766666666666,82971.85,United Kingdom
236,2018-06-25,1517.0,67.0,819.0,7847.0,2018-06,5556.59,32075.840000000004,128698.45999999999,206950.93,369419.20100000006,0.0,60.96666666666667,5320.0,81882.61,United Kingdom
237,2018-06-26,1447.0,76.0,844.0,8526.0,2018-06,5379.120000000001,31861.610000000004,129291.88999999998,212507.52,359761.47100000014,0.0,63.2,5581.566666666667,80246.23000000001,United Kingdom
238,2018-06-27,1665.0,131.0,879.0,8367.0,2018-06,6374.780000000001,33544.700000000004,127508.09,213778.25999999998,351570.49100000004,0.0,64.56666666666666,5748.133333333333,85943.1,United Kingdom
239,2018-06-28,1660.0,91.0,858.0,9853.0,2018-06,5728.96,36084.21,127917.12999999998,216586.84999999998,353966.3710000001,0.0,68.93333333333334,6027.033333333334,82526.53000000001,United Kingdom
240,2018-06-29,818.0,48.0,510.0,4463.0,2018-06,2416.83,32558.129999999997,60487.64,215432.66999999995,343068.8010000001,0.0,70.26666666666667,6171.7,76797.57,United Kingdom
241,2018-06-30,0.0,0.0,0.0,0.0,2018-06,0.0,29605.810000000005,59039.15000000001,210527.69999999998,339727.92100000015,0.0,70.16666666666667,6180.6,77115.23000000001,United Kingdom
242,2018-07-01,680.0,22.0,463.0,2640.0,2018-07,2285.55,29605.810000000005,59039.15000000001,210527.69999999998,339727.92100000003,0.0,66.73333333333333,5945.233333333334,83532.67000000001,United Kingdom
243,2018-07-02,1778.0,117.0,735.0,10078.0,2018-07,5926.14,27741.829999999998,59817.67000000001,205913.84999999998,337908.9710000001,0.0,62.9,5870.033333333334,89174.86000000003,United Kingdom
244,2018-07-03,1007.0,55.0,641.0,5333.0,2018-07,4167.83,28111.38,59972.990000000005,202743.06999999998,336042.45100000006,0.0,66.8,6205.966666666666,89332.87000000001,United Kingdom
245,2018-07-04,1572.0,92.0,875.0,7095.0,2018-07,9593.01,26900.090000000004,60444.790000000015,194422.55,334788.481,0.0,66.16666666666667,6059.833333333333,88506.34999999999,United Kingdom
246,2018-07-05,1230.0,90.0,759.0,6897.0,2018-07,3953.58,30118.32,66202.53000000001,199542.75,338994.67100000003,0.0,65.5,5913.3,80716.93,United Kingdom
247,2018-07-06,798.0,49.0,563.0,3621.0,2018-07,3530.9700000000003,28342.940000000002,60901.070000000014,199206.38,388593.5800000001,0.0,64.6,5838.933333333333,76763.35,United Kingdom
248,2018-07-07,0.0,0.0,0.0,0.0,2018-07,0.0,29457.08,59062.890000000014,188237.74999999997,386200.21,0.0,63.2,5686.466666666666,75742.09999999999,United Kingdom
249,2018-07-08,708.0,29.0,497.0,2533.0,2018-07,2040.46,29457.08,59062.890000000014,188237.74999999997,386200.2100000001,0.0,60.06666666666667,5489.1,78057.24999999999,United Kingdom
250,2018-07-09,1142.0,63.0,707.0,5215.0,2018-07,5161.58,29211.990000000005,56953.82000000001,185652.27999999997,385782.4,0.0,57.8,5277.933333333333,83324.54,United Kingdom
251,2018-07-10,1027.0,59.0,691.0,4308.0,2018-07,4329.04,28447.43,56558.810000000005,185850.69999999998,390943.98000000004,0.0,59.9,5451.766666666666,83554.56000000001,United Kingdom
252,2018-07-11,1244.0,98.0,754.0,5558.0,2018-07,4899.68,28608.64,55508.73,183016.81999999998,388714.43,0.0,59.36666666666667,5362.533333333334,87419.89,United Kingdom
253,2018-07-12,1522.0,98.0,826.0,8893.0,2018-07,10234.439999999999,23915.31,54033.630000000005,181950.75999999995,386784.48,0.0,60.333333333333336,5333.633333333333,88249.66000000002,United Kingdom
254,2018-07-13,1125.0,123.0,727.0,6667.0,2018-07,4074.79,30196.17,58539.11,119026.75,391032.8,0.0,61.06666666666667,5382.666666666667,78015.22,United Kingdom
255,2018-07-14,0.0,0.0,0.0,0.0,2018-07,0.0,30739.99,60197.07,119236.21999999999,391042.18999999994,0.0,62.166666666666664,5279.666666666667,76863.17000000001,United Kingdom
256,2018-07-15,830.0,41.0,562.0,4149.0,2018-07,2810.97,30739.99,60197.07,119236.22000000002,391042.19,0.0,59.03333333333333,5012.766666666666,80337.71,United Kingdom
257,2018-07-16,1328.0,60.0,749.0,7715.0,2018-07,-39092.09999999999,31510.5,60722.49,120540.16,389292.7199999999,0.0,58.266666666666666,4996.3,80472.95000000003,United Kingdom
258,2018-07-17,1113.0,61.0,645.0,6516.0,2018-07,4013.72,-12743.17999999999,15704.250000000007,75677.24000000002,342408.62999999995,0.0,60.266666666666666,5253.466666666666,124623.87999999999,United Kingdom
259,2018-07-18,1190.0,78.0,718.0,6516.0,2018-07,5547.93,-13058.49999999999,15550.14000000002,75994.93000000001,340560.85,0.0,61.46666666666667,5406.433333333333,125678.65000000001,United Kingdom
260,2018-07-19,1579.0,101.0,813.0,7312.0,2018-07,7264.98,-12410.249999999989,11505.06000000001,77707.59000000003,341829.70999999996,0.0,62.36666666666667,5346.033333333334,123922.13000000002,United Kingdom
261,2018-07-20,933.0,50.0,627.0,5272.0,2018-07,3171.25,-15379.709999999988,14816.460000000008,75717.53000000001,343934.04999999993,0.0,64.43333333333334,5442.366666666667,116657.15000000001,United Kingdom
262,2018-07-21,0.0,0.0,0.0,0.0,2018-07,0.0,-16283.249999999989,14456.740000000007,73519.63000000002,343281.17999999993,0.0,64.0,5415.766666666666,117237.21,United Kingdom
263,2018-07-22,1223.0,52.0,724.0,6846.0,2018-07,3845.7300000000005,-16283.249999999989,14456.740000000014,73519.63,343281.18,0.0,60.36666666666667,5221.666666666667,120422.87000000001,United Kingdom
264,2018-07-23,1431.0,68.0,787.0,7984.0,2018-07,5606.49,-15248.48999999999,16262.01000000001,73215.83,342615.52999999997,0.0,60.43333333333333,5263.966666666666,120057.82,United Kingdom
265,2018-07-24,844.0,76.0,588.0,5600.0,2018-07,3060.29,29450.1,16706.920000000013,73265.73000000001,343438.64999999997,0.0,62.7,5530.1,120438.39,United Kingdom
266,2018-07-25,1253.0,82.0,698.0,7820.0,2018-07,3920.21,28496.67,15438.170000000013,70946.9,340753.06999999995,0.0,63.166666666666664,5526.8,124185.36,United Kingdom
267,2018-07-26,1846.0,93.0,899.0,8248.0,2018-07,11075.990000000002,26868.949999999997,14458.700000000012,68492.33,340328.35,0.0,63.666666666666664,5525.9,146657.58,United Kingdom
268,2018-07-27,701.0,63.0,486.0,4246.0,2018-07,2958.21,30679.960000000003,15300.25000000001,73839.36,345132.6699999999,0.0,64.23333333333333,5516.633333333333,135581.59,United Kingdom
269,2018-07-28,0.0,0.0,0.0,0.0,2018-07,0.0,30466.920000000002,14183.670000000013,74380.74,342698.91,0.0,61.96666666666667,5379.266666666666,134925.67,United Kingdom
270,2018-07-29,886.0,39.0,583.0,4113.0,2018-07,2734.49,30466.920000000002,14183.670000000013,74380.74,342698.91000000003,0.0,58.93333333333333,5050.833333333333,134925.67,United Kingdom
